"EXPT","TRTCODE","DEFINITION","TRT_CODE_STD","TRT_CODES_LUMPED","YEAR","SPP","PLOT","Raw_Abund","Tot_hits","Rel_Abund","Community_type","EXPT_START","USE_IN_ANALYSIS_X","USE_IN_ANALYSIS_Y"
"Saddle","X","Control plots","X","X","2017","CASOCC","26",2,122,0.0163934426229508,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","DESCES","26",56,122,0.459016393442623,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","DESCES","26",56,122,0.459016393442623,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","ERISIM","26",7,122,0.0573770491803279,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","ERISIM","26",7,122,0.0573770491803279,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","GEUROS","26",20,122,0.163934426229508,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","GEUROS","26",20,122,0.163934426229508,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","POLBIS","26",5,122,0.040983606557377,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","POLBIS","26",5,122,0.040983606557377,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","POLVIV","26",1,122,0.00819672131147541,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","POLVIV","26",1,122,0.00819672131147541,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","TRIPAR","26",5,122,0.040983606557377,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","TRIPAR","26",5,122,0.040983606557377,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","ARTSCO","27",13,88,0.147727272727273,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","ARTSCO","27",13,88,0.147727272727273,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","CALLEP","27",2,88,0.0227272727272727,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","CALLEP","27",2,88,0.0227272727272727,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","CASOCC","27",1,88,0.0113636363636364,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","CASOCC","27",1,88,0.0113636363636364,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","DESCES","27",32,88,0.363636363636364,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","DESCES","27",32,88,0.363636363636364,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","ERISIM","27",3,88,0.0340909090909091,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","ERISIM","27",3,88,0.0340909090909091,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","FESBRA","27",2,88,0.0227272727272727,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","FESBRA","27",2,88,0.0227272727272727,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","GEUROS","27",25,88,0.284090909090909,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","GEUROS","27",25,88,0.284090909090909,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","LLOSER","27",1,88,0.0113636363636364,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","LLOSER","27",1,88,0.0113636363636364,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","POAARC","27",1,88,0.0113636363636364,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","POAARC","27",1,88,0.0113636363636364,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","POLBIS","27",2,88,0.0227272727272727,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","POLBIS","27",2,88,0.0227272727272727,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","SEDLAN","27",1,88,0.0113636363636364,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","SEDLAN","27",1,88,0.0113636363636364,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","TRIPAR","27",5,88,0.0568181818181818,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","TRIPAR","27",5,88,0.0568181818181818,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","ARTSCO","28",18,89,0.202247191011236,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","ARTSCO","28",18,89,0.202247191011236,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","DESCES","28",39,89,0.438202247191011,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","DESCES","28",39,89,0.438202247191011,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","ERISIM","28",11,89,0.123595505617978,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","ERISIM","28",11,89,0.123595505617978,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","FESBRA","28",2,89,0.0224719101123595,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","FESBRA","28",2,89,0.0224719101123595,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","GEUROS","28",4,89,0.0449438202247191,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","GEUROS","28",4,89,0.0449438202247191,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","LUZSPI","28",1,89,0.0112359550561798,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","LUZSPI","28",1,89,0.0112359550561798,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","POAARC","28",3,89,0.0337078651685393,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","POAARC","28",3,89,0.0337078651685393,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","POLBIS","28",5,89,0.0561797752808989,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","POLBIS","28",5,89,0.0561797752808989,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","TRIPAR","28",6,89,0.0674157303370786,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","TRIPAR","28",6,89,0.0674157303370786,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","AREFEN","29",4,87,0.0459770114942529,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2017","AREFEN","29",4,87,0.0459770114942529,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2017","ARTSCO","29",8,87,0.0919540229885057,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2017","ARTSCO","29",8,87,0.0919540229885057,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2017","CARRUP","29",30,87,0.344827586206897,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2017","CARRUP","29",30,87,0.344827586206897,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2017","ERIPIN","29",2,87,0.0229885057471264,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2017","ERIPIN","29",2,87,0.0229885057471264,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2017","FESBRA","29",3,87,0.0344827586206897,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2017","FESBRA","29",3,87,0.0344827586206897,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2017","GEUROS","29",9,87,0.103448275862069,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2017","GEUROS","29",9,87,0.103448275862069,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2017","HELMOR","29",6,87,0.0689655172413793,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2017","HELMOR","29",6,87,0.0689655172413793,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2017","LLOSER","29",1,87,0.0114942528735632,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2017","LLOSER","29",1,87,0.0114942528735632,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2017","LUZSPI","29",1,87,0.0114942528735632,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2017","LUZSPI","29",1,87,0.0114942528735632,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2017","MERLAN","29",2,87,0.0229885057471264,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2017","MERLAN","29",2,87,0.0229885057471264,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2017","OREALP","29",6,87,0.0689655172413793,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2017","OREALP","29",6,87,0.0689655172413793,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2017","PHLPUL","29",3,87,0.0344827586206897,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2017","PHLPUL","29",3,87,0.0344827586206897,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2017","POLBIS","29",1,87,0.0114942528735632,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2017","POLBIS","29",1,87,0.0114942528735632,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2017","SEDLAN","29",2,87,0.0229885057471264,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2017","SEDLAN","29",2,87,0.0229885057471264,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2017","SELDEN","29",8,87,0.0919540229885057,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2017","SELDEN","29",8,87,0.0919540229885057,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2017","TETGRA","29",1,87,0.0114942528735632,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2017","TETGRA","29",1,87,0.0114942528735632,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2017","AREFEN","30",3,110,0.0272727272727273,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","AREFEN","30",3,110,0.0272727272727273,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","CALPUR","30",7,110,0.0636363636363636,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","CALPUR","30",7,110,0.0636363636363636,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","CARRUP","30",25,110,0.227272727272727,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","CARRUP","30",25,110,0.227272727272727,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","FESBRA","30",1,110,0.00909090909090909,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","FESBRA","30",1,110,0.00909090909090909,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","GEUROS","30",1,110,0.00909090909090909,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","GEUROS","30",1,110,0.00909090909090909,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","KOBMYO","30",52,110,0.472727272727273,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","KOBMYO","30",52,110,0.472727272727273,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","LUZSPI","30",1,110,0.00909090909090909,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","LUZSPI","30",1,110,0.00909090909090909,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","OREALP","30",1,110,0.00909090909090909,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","OREALP","30",1,110,0.00909090909090909,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","POA_SP","30",2,110,0.0181818181818182,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","POA_SP","30",2,110,0.0181818181818182,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","POLVIV","30",1,110,0.00909090909090909,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","POLVIV","30",1,110,0.00909090909090909,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","SEDLAN","30",1,110,0.00909090909090909,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","SEDLAN","30",1,110,0.00909090909090909,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","SELDEN","30",8,110,0.0727272727272727,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","SELDEN","30",8,110,0.0727272727272727,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","TETACA","30",3,110,0.0272727272727273,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","TETACA","30",3,110,0.0272727272727273,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","TETGRA","30",1,110,0.00909090909090909,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","TETGRA","30",1,110,0.00909090909090909,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","TRIPAR","30",3,110,0.0272727272727273,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","TRIPAR","30",3,110,0.0272727272727273,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","ARTSCO","31",16,125,0.128,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","ARTSCO","31",16,125,0.128,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","CARHAY","31",20,125,0.16,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","CARHAY","31",20,125,0.16,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","CASOCC","31",1,125,0.008,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","CASOCC","31",1,125,0.008,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","DESCES","31",3,125,0.024,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","DESCES","31",3,125,0.024,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","ERISIM","31",4,125,0.032,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","ERISIM","31",4,125,0.032,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","FESBRA","31",14,125,0.112,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","FESBRA","31",14,125,0.112,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","GEUROS","31",11,125,0.088,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","GEUROS","31",11,125,0.088,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","LUZSPI","31",1,125,0.008,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","LUZSPI","31",1,125,0.008,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","SIBPRO","31",29,125,0.232,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","SIBPRO","31",29,125,0.232,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","TRIPAR","31",26,125,0.208,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","TRIPAR","31",26,125,0.208,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","CARLAC","32",19,69,0.27536231884058,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2017","CARLAC","32",19,69,0.27536231884058,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2017","ERISIM","32",18,69,0.260869565217391,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2017","ERISIM","32",18,69,0.260869565217391,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2017","FESBRA","32",3,69,0.0434782608695652,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2017","FESBRA","32",3,69,0.0434782608695652,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2017","GEUROS","32",7,69,0.101449275362319,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2017","GEUROS","32",7,69,0.101449275362319,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2017","KOBMYO","32",2,69,0.0289855072463768,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2017","KOBMYO","32",2,69,0.0289855072463768,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2017","POAARC","32",1,69,0.0144927536231884,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2017","POAARC","32",1,69,0.0144927536231884,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2017","SIBPRO","32",19,69,0.27536231884058,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2017","SIBPRO","32",19,69,0.27536231884058,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2017","ARTSCO","33",20,105,0.19047619047619,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","ARTSCO","33",20,105,0.19047619047619,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","DESCES","33",20,105,0.19047619047619,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","DESCES","33",20,105,0.19047619047619,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","ERISIM","33",5,105,0.0476190476190476,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","ERISIM","33",5,105,0.0476190476190476,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","FESBRA","33",4,105,0.0380952380952381,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","FESBRA","33",4,105,0.0380952380952381,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","GEUROS","33",8,105,0.0761904761904762,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","GEUROS","33",8,105,0.0761904761904762,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","LUZSPI","33",7,105,0.0666666666666667,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","LUZSPI","33",7,105,0.0666666666666667,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","POAARC","33",1,105,0.00952380952380952,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","POAARC","33",1,105,0.00952380952380952,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","POLBIS","33",3,105,0.0285714285714286,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","POLBIS","33",3,105,0.0285714285714286,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","RANADO","33",9,105,0.0857142857142857,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","RANADO","33",9,105,0.0857142857142857,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","SIBPRO","33",21,105,0.2,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","SIBPRO","33",21,105,0.2,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","TRIPAR","33",7,105,0.0666666666666667,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","TRIPAR","33",7,105,0.0666666666666667,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","ARTSCO","34",4,84,0.0476190476190476,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2017","ARTSCO","34",4,84,0.0476190476190476,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2017","CARPYR","34",10,84,0.119047619047619,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2017","CARPYR","34",10,84,0.119047619047619,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2017","DESCES","34",5,84,0.0595238095238095,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2017","DESCES","34",5,84,0.0595238095238095,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2017","FESBRA","34",13,84,0.154761904761905,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2017","FESBRA","34",13,84,0.154761904761905,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2017","GEUROS","34",2,84,0.0238095238095238,"SB","1989"," "," "
